iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
0,738.2475154399872,838.625,1207.1875825135876,4350,0,86.16272143254258,0.05,0.3701939582824707,6.966248512268066,0.024917182,0.060811736,838.625,31.0,39900,48.2853102684021,1.0000037290909025,0.6260764614154694,2002.0
1,752.1015384197235,887.875,1242.1691649590243,4350,0,84.60344237666023,0.05,0.41788530349731445,6.50660252571106,0.02484399,0.06113895,843.5500000000001,32.75,39947,43.80491328239441,0.6207992585749001,0.5263988492244204,1818.0
2,737.1872656345367,986.5,1307.6286743567532,4300,0,84.32825854219122,0.05,0.38231468200683594,6.301062107086182,0.02490514,0.060411092,857.845,35.75,39950,43.070972204208374,0.5399819929057772,0.4800114425046121,1688.0
3,732.0560245513916,945.25,1240.7165016634542,4450,0,86.53797758199445,0.05,0.4251675605773926,6.008090972900391,0.025095416,0.05910998,866.5855,35.25,39903,45.599658727645874,0.5274448334909955,0.4712417560344357,1996.0
4,735.9040131568909,989.25,1268.95013199889,4400,0,85.28388531234398,0.05,0.38942980766296387,6.2243733406066895,0.024825634,0.060282733,878.85195,36.0,39925,48.60140824317932,0.45937437729185226,0.41857499753779764,1732.0
5,761.507878780365,1088.125,1368.6088682947368,4400,0,87.74909630854393,0.05,0.39191508293151855,5.673396587371826,0.025107492,0.057828624,899.779255,39.75,39975,51.85627841949463,0.4270838972268318,0.36431337439191996,1764.0
6,733.0709936618805,947.125,1271.9956699513564,4350,0,84.13867595147472,0.05,0.4044303894042969,6.217494010925293,0.024986174,0.05982878,904.5138295,34.75,39899,45.59820294380188,0.46040024817406816,0.40821242294595467,1742.0
7,729.0055284500122,1214.75,1382.6044038335767,4350,0,82.83511361274361,0.05,0.4540891647338867,6.428252935409546,0.02495328,0.061524667,935.53744655,44.0,39971,43.88466930389404,0.4169760141177301,0.3582685472543197,1618.0
8,738.8471524715424,1019.125,1327.7859331891568,4500,0,87.191248661344,0.05,0.3488731384277344,6.796704530715942,0.025007857,0.057229344,943.8962018950001,38.25,39940,51.47792053222656,0.4139109933609279,0.3614584476574232,2058.0
9,731.2518911361694,1176.125,1375.8583627594085,4500,0,84.98222997857359,0.05,0.4921755790710449,6.214454889297485,0.025036043,0.059667397,967.1190817055001,41.75,39925,50.12049603462219,0.3916191383009846,0.3475219842118116,1766.0
10,751.6048576831818,1142.25,1412.233138507945,4500,0,86.58442835527687,0.05,0.35428786277770996,5.826208829879761,0.025053823,0.05849035,984.6321735349501,39.75,39983,56.10824227333069,0.38437135917045273,0.3427292876124794,2370.0
11,721.2750833034515,927.5,1289.6293072042058,4450,0,85.56822934825459,0.05,0.4246385097503662,6.349583625793457,0.024958005,0.05967633,978.9189561814551,34.0,39984,44.81398820877075,0.4508568557402877,0.38011830427361193,2148.0
12,730.0010054111481,1252.25,1437.061215641143,4400,0,87.74405469808572,0.05,0.44272398948669434,6.346031188964844,0.025124716,0.057811007,1006.2520605633097,44.75,39921,43.187883138656616,0.3638138060484223,0.30294020858712034,1946.0
13,718.8092279434204,1131.875,1406.0459574192446,4400,0,85.97028994411417,0.05,0.39267539978027344,6.581369638442993,0.024926255,0.058329508,1018.8143545069787,40.5,39983,51.147165298461914,0.3948762768732951,0.32654316623810464,2116.0
14,713.2536478042603,1286.875,1441.2308921109761,4500,0,89.28305653312839,0.05,0.44815945625305176,7.205801963806152,0.025001504,0.05660313,1045.6204190562808,44.25,39992,42.884541749954224,0.3332245568701226,0.27645759136030706,1758.0
15,716.1949195861816,1270.5,1413.158607517217,4400,0,88.35829205820833,0.05,0.38428187370300293,6.146113634109497,0.025030987,0.056096487,1068.1083771506528,44.75,39952,39.54124617576599,0.3096637977477981,0.27731126050868116,1948.0
16,712.2291574478149,1315.875,1472.066314530361,4400,0,87.9685591385425,0.05,0.3705430030822754,6.129630088806152,0.025180852,0.056699906,1092.8850394355875,45.5,39942,42.528464794158936,0.3427525097926055,0.3102475025888724,2080.0
17,732.9823360443115,1319.875,1494.6985429761414,4400,0,85.23983048803902,0.05,0.426532506942749,6.436573266983032,0.024957547,0.059631255,1115.5840354920288,43.75,40000,40.93183970451355,0.30244655043693625,0.2620304593837193,2160.0
18,736.8089189529419,1192.75,1432.915711931445,4450,0,84.47991582333742,0.05,0.5351552963256836,6.73888635635376,0.025123512,0.05916906,1123.300631942826,42.0,39987,43.15569853782654,0.3559231473498644,0.3054699727056451,2256.0
19,715.2013823986053,1287.875,1545.4721719833715,4400,0,86.59510705579346,0.05,0.40517544746398926,5.903069496154785,0.024930514,0.057723094,1139.7580687485433,42.25,39986,51.821154832839966,0.3113255161195622,0.2607093281344356,2094.0
20,731.5252599716187,1326.5,1493.0707451423727,4400,0,92.21221952017594,0.05,0.44789624214172363,6.555309772491455,0.025134474,0.05424653,1158.4322618736892,45.5,39960,44.232025384902954,0.3154267202478211,0.27050320502770386,1952.0
21,728.7141349315643,1274.375,1481.8778996175765,4400,0,89.4467520934825,0.05,0.4005749225616455,6.693915128707886,0.02500105,0.055940673,1170.0265356863204,44.0,39993,44.241050243377686,0.3151260366765445,0.2701640528518796,2136.0
22,726.9095618724823,1370.625,1457.9843481241492,4400,0,93.50912605734871,0.05,0.5385231971740723,6.5812413692474365,0.025206925,0.05338104,1190.0863821176883,46.25,39968,44.532270193099976,0.31951064626774905,0.26573865790366646,2564.0
23,719.3709101676941,1424.625,1517.452588839269,4400,0,91.98114003855873,0.05,0.4573523998260498,6.579184055328369,0.02492038,0.054492023,1213.5402439059196,47.75,39978,39.56574749946594,0.2992002724303706,0.24486682200675589,2458.0
24,714.5094316005707,1478.625,1535.1097222592919,4500,0,90.79738928584774,0.05,0.3699219226837158,6.910470247268677,0.025090951,0.05519219,1240.0487195153275,48.75,40000,44.59044671058655,0.25877232718310006,0.21844413922225026,2466.0
25,733.4877314567566,1579.5,1586.6961744455048,4450,0,88.40182474711534,0.05,0.49457716941833496,6.307241678237915,0.025187608,0.05669801,1273.9938475637948,51.25,39966,45.9327187538147,0.23956264020738696,0.20024057988971256,2304.0
26,755.8400883674622,1557.75,1593.0520824819257,4400,0,90.82229642745351,0.05,0.395801305770874,6.432471990585327,0.024825113,0.054586876,1302.3694628074154,48.75,39987,63.31303071975708,0.23053353283833009,0.19403569673721616,2578.0
27,708.5122141838074,1606.75,1596.0864442441707,4550,0,88.30011462132124,0.05,0.39638209342956543,6.292818069458008,0.025172034,0.057035524,1332.807516526674,50.75,40000,47.084240198135376,0.24945830184234774,0.21728764710876686,2616.0
28,715.9974133968353,1557.125,1555.9259250925154,4450,0,91.6664497018226,0.05,0.5644893646240234,6.717512130737305,0.025242781,0.053490393,1355.2392648740067,51.75,39963,50.718644857406616,0.25744228153347176,0.21815122663110614,2544.0
29,700.3526775836945,1614.5,1563.266531977193,4500,0,89.29351230581064,0.05,0.6071896553039551,6.954937934875488,0.02509404,0.055476774,1381.1653383866062,51.5,39979,48.02547287940979,0.25691125055690217,0.23697408926040872,2576.0
30,510.7724552154541,1660.75,1604.4187226219967,4450,0,91.16480965767003,0.05,0.3843674659729004,5.380046606063843,0.024933549,0.054791383,1409.1238045479456,53.75,39893,50.25477433204651,0.2858482545025385,0.20781637359721222,2462.0
