iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
0,606.0875911712646,-180.5532168062452,5.131049245174457,-149.1725380707563,-183.16971686514677,69.22828233862492,0.05,0.44523048400878906,5.791701793670654,0.025119998,0.07985348,-180.5532168062452,0.0,40000,40.06235194206238,0.9988428096468644,0.04180957499778454,-178.8923587988143
1,589.2503714561462,-181.1474815795316,3.405748206715351,-155.0850299620064,-183.5624766699039,77.11556193262886,0.05,0.4757838249206543,5.556256294250488,0.025022876,0.065908335,-180.61264328357385,0.0,40000,46.23816537857056,0.046866064745647036,0.0021285316623757653,-179.17818872170045
2,592.2834067344666,-175.24571640915735,80.27282169097843,955.2505948213693,-183.161497001574,47.92719255935945,0.05,0.41179585456848145,5.411220073699951,0.024618166,0.35048357,-180.0759505961322,0.0,40000,44.33127975463867,0.32456122726509434,0.2949211736052393,-178.2392985487087
3,598.304060459137,-181.0165601516256,5.308491688744488,-133.99727951900383,-183.29555810273004,71.93167954552541,0.05,0.38092613220214844,5.401122331619263,0.024911107,0.066253446,-180.17001155168157,0.0,40000,47.48027181625366,0.03782701051174043,0.0035267949849502943,-169.08942661031847
4,591.6160728931427,-173.91433940347656,99.20974218533684,1222.8248997490352,-183.4920869821235,54.646438966648475,0.05,0.6903445720672607,5.427306652069092,0.024935748,0.291234,-179.5444443368611,0.0,40000,50.14033341407776,0.41639934533855016,0.38826086686461514,-176.85037524316124
5,602.3334453105927,-167.38107217697782,182.448068531303,2404.7589062939005,-183.15801851117885,45.307776881733076,0.05,0.3514080047607422,5.370445728302002,0.024705276,1.1087829,-178.32810712087277,0.0,40000,46.56587100028992,0.7312840377114637,0.6972079162919028,-177.63808924746195
6,600.6560049057007,-163.48308574791756,172.37377789318256,1852.3412640034508,-182.85561557335947,54.24621518516142,0.05,0.47254300117492676,5.384271621704102,0.024986787,0.19877346,-176.84360498357725,0.0,40000,47.57714653015137,0.6406288882823176,0.536681113704319,-179.66114724021622
7,598.5420398712158,-153.81945004744549,373.2084829928858,5110.061183849047,-183.09642155293972,51.97080879700565,0.05,0.4414529800415039,5.3578410148620605,0.02489589,0.518033,-174.54118948996407,0.5,40000,44.909714460372925,0.8769200957412148,0.7797846457433095,-93.67755216291339
8,610.0404438972473,-179.50741785387356,8.193747144890347,-119.5608441838492,-183.74170937530164,55.314505487834616,0.05,0.3869173526763916,5.451520204544067,0.025154049,0.06487282,-175.037812326355,0.0,40000,43.767043113708496,0.7769721389670038,0.03248639277443839,-130.41646595812844
9,594.6706013679504,-110.32481539258085,650.1990068822444,7034.832020354208,-183.13994885652147,51.10954933505157,0.05,0.3726992607116699,5.347293853759766,0.02504584,0.31929702,-168.5665126329776,1.0,40000,42.62013626098633,0.9853258985269598,0.8355737300744461,-178.9534786202001
10,610.0920889377594,-168.87621903820232,148.41003946466222,1921.9842102033206,-183.5252799838254,55.06684028795182,0.05,0.3358314037322998,5.36785101890564,0.024835171,0.07870801,-168.59748327350007,0.0,40000,46.62611413002014,0.9736284551564902,0.5022173017528259,-176.34045638429095
11,597.0495002269745,-168.80125596537465,168.89429175549031,2212.8449239894376,-183.54489352947644,56.53921593670926,0.05,0.35741496086120605,5.249290466308594,0.024943994,0.1311847,-168.61786054268754,0.0,40000,43.30415177345276,0.610863534800943,0.5301238978574775,-175.65307531827574
12,590.3392708301544,-144.2005965366529,500.2037920479257,6911.233151785625,-183.14952172179326,54.958996443508745,0.05,0.44180822372436523,5.349116563796997,0.025014844,0.22081432,-166.1761341420841,0.5,40000,46.073477029800415,0.8952260839144621,0.8365133383140853,-127.00284625823063
13,601.4215924739838,-178.65482997769297,10.109407196439182,-120.65601794944803,-183.5490165554342,56.748128296191126,0.05,0.42178916931152344,5.153747797012329,0.024819162,0.055597216,-167.424003725645,0.0,40000,42.44507598876953,0.28837977146151295,0.01830123239248671,28.440718394689704
14,599.6686561107635,-24.93012000452113,983.8634779576671,9397.531917702063,-183.68759050394308,55.79069906960889,0.05,0.34842443466186523,5.101226329803467,0.025134096,0.16451727,-153.17461535353263,2.0,40000,46.5995934009552,0.9708627531273438,0.7606872665380597,-127.96657090669531
15,597.7892212867737,-27.62228028569868,906.3329070872289,6829.33118898573,-183.21243922939559,55.148999930319434,0.05,0.3989713191986084,5.19521164894104,0.025111135,0.14056972,-140.61938184674923,2.5,40000,42.48546123504639,0.8523887662558758,0.800191988188497,166.02243502044544
16,591.5899257659912,70.09494148518179,1123.5529882003557,8743.533741157697,-183.82768689660836,56.23828191021105,0.05,0.4191601276397705,5.14304518699646,0.025137823,0.1342661,-119.54794951355615,3.0,40000,41.90340852737427,0.817001192507334,0.7525831184923636,-166.55626959412098
17,597.8849046230316,-12.220255495205329,1149.6834800318006,10961.21140092736,-183.2596333137211,61.95801349868564,0.05,0.3994565010070801,4.928755760192871,0.025279405,0.12443824,-108.81518011172108,1.5,40000,41.62450623512268,0.8386959567561368,0.7496241815870541,-129.9916072917993
18,606.1304395198822,-89.8528672615263,720.0847521958784,9121.209083825714,-184.09659740723367,58.66679497739931,0.05,0.542227029800415,5.299801349639893,0.024816692,0.11966042,-106.91894882670161,1.0,40000,43.69946026802063,0.8574043081497897,0.7652621094733779,-95.01126036686637
19,595.1281111240387,128.696676211768,1489.578486115829,11338.357760707908,-184.178706712005,60.1260872273917,0.05,0.5491213798522949,5.1283118724823,0.024963947,0.109325804,-83.35738632285465,3.5,40000,45.28906559944153,0.7442287079680492,0.694701501443685,459.2860691552832
20,603.6634728908539,84.59481798881721,1434.6325508756652,12145.486102955643,-184.38317900490594,56.338929351069474,0.05,0.33857178688049316,5.108968257904053,0.025038773,0.12915426,-66.56216589168746,2.5,40000,43.6815345287323,0.7655022513602883,0.7205866395342707,914.3041368499689
21,599.8143208026886,232.8688205621841,1874.1682495070859,12447.862339337727,-184.26167947249513,61.166016614528914,0.05,0.3914182186126709,5.312998533248901,0.025062166,0.10940068,-36.619067246300304,4.0,40000,44.217103719711304,0.708548495752358,0.6700001971836801,1249.0019937193706
22,600.2391180992126,93.6620446784389,1477.578279348214,11894.561068969017,-183.653361748008,58.48508018909719,0.05,0.3444554805755615,5.4017863273620605,0.024894234,0.120021336,-23.590956053826382,2.5,40000,39.79933166503906,0.742885120048969,0.6915650063853538,1318.0493143895173
23,604.9518671035767,343.4026921253615,2062.5727995673205,11237.821343531059,-183.77785511477248,60.795929328756195,0.05,0.6412975788116455,5.169642448425293,0.025156574,0.10411427,13.108408764092406,6.0,40000,43.10259985923767,0.7419195642386226,0.6849354674829052,1251.3525827437584
24,604.0029153823853,265.09387155633436,1807.458453426031,11439.267221734897,-183.5182302294816,59.8314154382216,0.05,0.4296143054962158,5.13684868812561,0.025089707,0.10702859,38.306955043316606,5.5,40000,42.133888721466064,0.749368288683943,0.6838983292938892,1933.206761377987
25,599.2945721149445,299.6049780110061,1782.2963291304884,11943.546152488776,-183.9291902637186,64.94537661513912,0.05,0.45499110221862793,5.4666008949279785,0.025023941,0.091806516,64.43675734008556,4.5,40000,41.603424310684204,0.7145714783221049,0.6929406264159874,1324.2717945166776
26,600.9826145172119,671.4274233159366,2694.55365281352,12522.741934883015,-184.45400269598966,59.03154558748078,0.05,0.48303890228271484,5.167131185531616,0.025116852,0.100569785,125.13582393767066,8.5,40000,42.51214909553528,0.625238294316897,0.5873974791760319,1457.53432665143
27,598.716954946518,372.8659537839537,2069.790663123946,11010.64324092094,-184.028323832872,64.3155547728575,0.05,0.43021202087402344,5.555314064025879,0.025122913,0.0963522,149.90883692229897,5.5,40000,41.002652406692505,0.7091850287560362,0.6563412505551768,826.875545574846
28,597.7517352104187,689.4309237600164,2813.8360846311257,12447.592696479474,-186.60588205982967,59.721470463951775,0.05,0.4488399028778076,5.175668001174927,0.02493506,0.10493213,203.86104560607072,7.5,40000,45.472989559173584,0.6047124531070227,0.54856426544648,1714.9266368251263
29,601.8680489063263,778.8781164771251,3008.5041256799695,14060.34798096725,-184.61829047225817,61.40092434089295,0.05,0.3611316680908203,5.029651165008545,0.025106004,0.09399586,261.36275269317616,9.5,40000,39.13140416145325,0.5829295315344628,0.562914275129014,2424.560014754633
30,608.0066776275635,632.0207961313655,2423.2125281960216,12850.584143807313,-184.15833847830487,65.82175705571103,0.05,0.5586636066436768,5.519992113113403,0.024947567,0.08378322,298.4285570369951,8.5,40000,65.61982536315918,0.7115620184621448,0.6317377636834876,3164.779035603018
31,598.6176159381866,1153.7902012839945,3344.8498814488244,13934.26862330455,-184.00772574588504,64.90881122349813,0.05,0.40554261207580566,5.327286243438721,0.024966907,0.090485334,383.96472146169504,13.0,40000,76.65430545806885,0.5672201295680748,0.527906290713503,4422.513737659707
32,591.8457775115967,1314.8043089892076,3622.0298891453476,12724.26573760947,-183.97401851926656,66.42532714164102,0.05,0.5438282489776611,5.210810661315918,0.024962213,0.08541021,477.0486802144463,13.5,40000,57.616676330566406,0.5236838115493209,0.4964433414753513,3870.7247767258227
33,607.1695194244385,1334.1619959754505,3606.5057832942834,14866.9015558038,-183.45687216583892,64.509898145254,0.05,0.3925502300262451,5.2443015575408936,0.025044242,0.08735116,562.7600117905467,13.0,40000,42.412339210510254,0.5354443743500394,0.5131766023278238,4572.853370741645
34,601.8960082530975,1648.8025088443346,3940.276077169513,14236.237343165165,-184.28781988171508,63.76194068596935,0.05,0.3555867671966553,5.2023162841796875,0.025079703,0.08890776,671.3642614959256,15.5,40000,44.442688941955566,0.5050600741671509,0.4629350313828276,5086.9243438829235
35,600.6189455986023,1439.7712913535681,3789.519910763963,13758.343707621052,-184.7236253712129,62.59980967624338,0.05,0.37632274627685547,5.189709663391113,0.024919977,0.089747556,748.2049644816898,13.0,40000,41.898300886154175,0.5195377085078263,0.48342321989927445,5278.116421520062
36,601.5038871765137,2654.938384614475,4645.296310580582,13985.79000838775,-184.56825781193157,63.42717635227576,0.05,0.42522382736206055,5.156530141830444,0.025034405,0.089504726,938.8783064949685,26.0,40000,41.445266008377075,0.4552425628879145,0.3880167634153424,6368.734971800096
