iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
0,467.2150936126709,-31.498649986377536,117.25196524677399,1517.6293654039225,-48.684320718371296,73.23882925932894,0.05,0.27725863456726074,4.8081889152526855,0.02484806,0.105776824,-31.498649986377536,0.5,40000,8.147116661071777,0.9998208380269731,0.7190679672698257,65.75536012759035
1,463.955806016922,-39.0017627976594,51.340197356733725,465.1462750336915,-48.68816914785446,82.04399093478415,0.05,0.2754025459289551,4.871200323104858,0.024638101,0.07947869,-32.24896126750572,0.0,40000,10.460217475891113,0.8228282461872455,0.5595272051950225,103.10468524043841
2,467.8295295238495,-27.70452848188808,127.9943022704396,1629.5544054590885,-48.6813771689164,52.42731108550745,0.05,0.27530980110168457,4.850609064102173,0.024955802,0.17183998,-31.794517988943955,0.5,40000,11.560685396194458,0.8337008492157945,0.6277673988957392,134.433371547096
3,468.2636709213257,-30.749789837111212,85.56520894997459,862.404192073582,-48.68377513421063,66.193107281402,0.05,0.27469325065612793,4.849958658218384,0.024883078,0.100347824,-31.69004517376068,0.5,40000,11.874540090560913,0.8348469088841438,0.6417925554192555,64.86110216456913
4,460.19936537742615,-19.39518649483333,156.35674763265462,1652.8412646552815,-48.68364793249926,63.734058207376755,0.05,0.27799272537231445,4.693152189254761,0.024826178,0.11920132,-30.460559305867946,0.5,40000,12.413084506988525,0.6937325506156061,0.5803832220758282,87.51702387919775
5,463.50870060920715,-11.839487665635183,176.98840171156493,1511.3158115755914,-48.68246347936471,70.62914849665935,0.05,0.2751805782318115,4.741339445114136,0.025303798,0.094467215,-28.59845214184467,1.0,40000,12.55640435218811,0.6776701417169662,0.5842335117337729,129.09830197154827
6,461.69459223747253,9.874386906808102,217.25116209235648,1398.5647955172628,-48.68256560229237,68.49096753875901,0.05,0.27890968322753906,4.654659986495972,0.025704565,0.0859188,-24.751168236979392,2.0,40000,12.565833806991577,0.6404173099577366,0.5214577830155752,153.97516962460142
7,459.43423223495483,-11.89490964880684,128.27414847221772,1194.0918855644265,-48.681153224530384,70.88740028860296,0.05,0.26023197174072266,4.639700412750244,0.024431149,0.06397891,-23.465542378162137,0.5,40000,12.37487530708313,0.7558216324172049,0.5839964306880191,278.7738845414282
8,462.3682382106781,-2.3922753483463692,169.53376633326138,1312.6408127674883,-48.68090872901479,71.91725017855448,0.05,0.2670004367828369,4.727816820144653,0.025097404,0.08118967,-21.35821567518056,1.0,40000,12.361047267913818,0.7047510998129889,0.5578806634534048,317.06102657228934
9,467.709997177124,28.19472679389655,238.60131613347215,1474.3388219859523,-48.68175670872354,77.36059543520786,0.05,0.24943327903747559,4.274922847747803,0.024931002,0.07307271,-16.40292142827285,3.0,40000,12.349352598190308,0.594109658221069,0.48292204528758614,220.54189025387117
10,460.2529516220093,72.76803959031835,303.85836608617575,1794.8509944773932,-48.68128945120455,78.24992698812649,0.05,0.2651844024658203,4.713959693908691,0.025383217,0.069260195,-7.485825326413731,3.5,40000,12.275819301605225,0.5175872205433151,0.4415397796177601,281.7365261008309
11,467.9482593536377,72.51793350357794,298.93187048120456,1485.300930751135,-48.67897558309218,77.16485039266566,0.05,0.2632896900177002,4.594157457351685,0.024934284,0.06295533,0.5145505565854354,4.5,40000,12.080350399017334,0.5578230586045514,0.5297376129138498,284.98221290702475
