iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
0,730.5185930728912,3.45,48.66823912984731,690.0,0.0,48.02260628438799,0.05,0.8004109859466553,12.486819744110107,0.024917029,0.4597,3.45,0.5,40000,6.98140287399292,0.9999631807748609,0.1860235171335512,0.0
1,726.4393455982208,0.0,0.0,0,0,55.02355692214066,0.05,0.7973752021789551,12.488910675048828,0.024882244,0.059473045,3.1050000000000004,0.0,40000,13.534236907958984,495133150000000.0,14732296752.929688,0.0
2,723.6019377708435,0.5,7.053367989832942,100.0,0.0,49.26180276679536,0.05,0.8013396263122559,12.483765125274658,0.025244074,1.0966928,2.8445000000000005,0.0,40000,16.681872606277466,1.0723228122099275,0.8494627927824769,0.0
3,728.0019798278809,5.7,80.40839508409553,1140.0,0.0,49.26891494891715,0.05,0.799506425857544,12.484284400939941,0.025126658,0.43037465,3.1300500000000007,0.5,40000,16.5022132396698,0.9904199452166406,0.2246101039046319,0.0
4,728.3680944442749,0.0,0.0,0,0,50.44757875684537,0.05,0.7575595378875732,12.053750038146973,0.024821319,0.075494796,2.8170450000000007,0.0,40000,16.81033754348755,763289250000000.0,928468945312.5,0.0
5,724.0602340698242,0.0,0.0,0,0,62.523858659637426,0.05,0.7859010696411133,12.494341135025024,0.025065742,0.0831949,2.5353405000000007,0.0,40000,16.521443843841553,648987011718.75,150349353027.34375,0.0
6,726.7183246612549,0.5,6.383572667401852,90.0,0.0,40.05189069822519,0.05,0.7581484317779541,12.054229497909546,0.024927871,0.8445174,2.3318064500000006,0.0,40000,16.414920806884766,1.0501852007512162,0.6228634831893736,0.0
7,725.8830943107605,0.0,0.0,0,0,61.874956789722084,0.05,0.7600505352020264,12.378812551498413,0.025064005,0.07129481,2.0986258050000006,0.0,40000,17.325340032577515,12151515625000.0,226107177734.375,0.0
8,728.1379044055939,0.0,0.0,0,0,51.893053165146675,0.05,0.7605676651000977,12.066343069076538,0.025260087,0.022323554,1.8887632245000006,0.0,40000,17.663098096847534,5737221875000.0,64447460937.5,0.0
9,725.665821313858,0.0,0.0,0,0,54.749903163643886,0.05,0.7941944599151611,12.479767560958862,0.025097894,0.07884316,1.6998869020500005,0.0,40000,17.858299732208252,120788867187.5,78225567626.95312,0.0
10,723.8914036750793,2.5,28.543825952384168,390.0,0.0,58.789936749505316,0.05,0.7920827865600586,12.505815505981445,0.025229093,0.33454853,1.7798982118450004,0.0,40000,17.590248823165894,0.998524476674549,0.4575571962850089,0.0
11,727.2102546691895,10.25,82.73715912454331,950.0,0.0,51.79415182872443,0.05,0.7824833393096924,12.482996463775635,0.025084592,0.24081728,2.6269083906605006,1.5,40000,17.126888751983643,0.8960747995625924,0.35337589842907985,0.0
12,731.1671369075775,1.3,18.338756773565652,260.0,0.0,51.61310562549148,0.05,0.7941703796386719,12.477461099624634,0.025042232,0.07229993,2.4942175515944505,0.0,40000,17.39534044265747,3.3333321136166054,0.6377063735280801,0.0
13,726.8060481548309,3.25,31.905132815896568,340.0,0.0,49.63943370256896,0.05,0.8020868301391602,12.506929874420166,0.025257364,0.30804798,2.5697957964350056,0.0,40000,17.51252055168152,0.8311400511893496,0.4059266199533286,0.0
14,731.1265933513641,2.0,18.110770276274835,220.0,0.0,57.390317060439685,0.05,0.8103070259094238,12.518588304519653,0.024841314,0.07686859,2.512816216791505,0.0,40000,17.319268941879272,0.946554563767123,0.3804015553335372,0.0
15,725.6904678344727,0.25,2.537222891273055,30.0,0.0,50.361164650211606,0.05,0.752953052520752,12.465949058532715,0.024784058,0.060408965,2.2865345951123546,0.0,40000,17.55474305152893,10.320430661328764,0.8160397185580937,34.8
16,732.3483219146729,6.95,51.119443463324195,560.0,0.0,48.045664736385696,0.05,0.8016376495361328,12.507071733474731,0.02494899,0.27749673,2.752881135601119,0.5,40000,16.65624475479126,0.9939349156577885,0.3705217900797451,0.0
17,727.6014409065247,8.8,56.59116538824766,590.0,0.0,51.68689741631131,0.05,0.8009223937988281,12.458921670913696,0.0248548,0.16004758,3.3575930220410077,1.0,40000,16.145509958267212,0.8739414085567583,0.38999307642759734,0.0
18,727.79541182518,2.35,28.05311925615402,390.0,0.0,51.34934721162154,0.05,0.8034882545471191,12.53373408317566,0.025051313,0.20810552,3.256833719836907,0.5,40000,17.15281057357788,1.3732483096441674,0.6746755903344134,6.8
19,729.4018161296844,12.1,107.43179231493812,1150.0,0.0,49.006022972734264,0.05,0.8024816513061523,12.48004961013794,0.02479978,0.58621204,4.141150347853216,1.0,40000,17.17384123802185,0.9225564297788164,0.2774643133799057,28.4
20,726.3772625923157,8.65,97.6149450647799,1370.0,0.0,52.93688343962999,0.05,0.8013596534729004,12.498260021209717,0.025025949,0.10519342,4.592035313067894,0.5,40000,16.932669401168823,1.0021464856905518,0.4161681461671606,0.0
21,728.398432970047,16.7,121.12435758343571,1510.0,0.0,54.325736693595324,0.05,0.8015940189361572,12.479772090911865,0.024958521,0.14292154,5.802831781761105,1.5,40000,16.53694462776184,0.9735541887781157,0.2425611386193574,31.2
22,729.8934304714203,21.0,138.83083231040575,1650.0,0.0,52.80564561869635,0.05,0.7995071411132812,12.48202919960022,0.025135297,0.14684905,7.322548603584995,2.5,40000,16.95208168029785,1.073353948316155,0.506996707474359,0.0
23,733.4858386516571,13.5,120.34429774609181,1650.0,0.0,53.92645048538938,0.05,0.8009293079376221,12.474270820617676,0.02499674,0.1009764,7.940293743226496,1.5,40000,17.00771403312683,0.8557261043403332,0.3207250053242965,0.0
24,730.0798752307892,14.05,96.99534782658394,1100.0,0.0,55.36454753836961,0.05,0.8006505966186523,12.474013566970825,0.024885809,0.15751906,8.551264368903848,2.0,40000,16.617372274398804,0.9245282461387183,0.6284476457069852,24.8
25,728.6964373588562,17.6,129.8816384251446,1470.0,0.0,54.73261781848196,0.05,0.8000850677490234,12.468050479888916,0.025100268,0.13754459,9.456137932013464,1.0,40000,16.704370260238647,0.8405896727292923,0.32230211087899874,20.0
26,728.3009376525879,19.0,100.15987220439132,800.0,0.0,56.018704421530536,0.05,0.8018474578857422,12.485861539840698,0.025048058,0.10896609,10.410524138812118,3.5,40000,16.92607355117798,0.8363751464414406,0.5122395333453007,18.0
27,728.8174645900726,8.45,61.376685312910126,780.0,0.0,56.84901636667442,0.05,0.7985644340515137,12.436742782592773,0.024999958,0.09586032,10.214471724930908,0.5,40000,17.093196868896484,1.1566775257767021,0.4845722030445812,48.4
28,726.7990956306458,14.7,98.0811398791837,870.0,0.0,56.724810242774346,0.05,0.7957816123962402,12.474684000015259,0.024754763,0.13908286,10.663024552437818,1.5,40000,17.412367820739746,0.8310828598055018,0.25050380735371697,15.6
29,725.3798699378967,6.25,54.151985189833994,690.0,0.0,56.24063742028717,0.05,0.7972900867462158,12.469671249389648,0.024954334,0.09962897,10.221722097194037,0.5,40000,17.541851043701172,1.2917315246843397,0.6131524280663646,35.6
30,727.1438064575195,14.4,78.18337419170395,610.0,0.0,56.45172260842139,0.05,0.798344612121582,12.470870971679688,0.025064625,0.103878714,10.639549887474633,2.0,40000,17.42982578277588,0.7285008603195703,0.33833304508155354,3.2
31,728.5715434551239,13.2,102.98912563955479,1320.0,0.0,53.94642954367393,0.05,0.796579122543335,12.423577070236206,0.024932694,0.1272674,10.89559489872717,1.5,40000,17.4077467918396,0.8543394525323702,0.21312563568030415,13.6
32,729.39435338974,4.95,31.953051497470476,250.0,0.0,53.14124986113997,0.05,0.7985978126525879,12.41997241973877,0.02501797,0.058630385,10.301035408854453,0.0,40000,17.47664976119995,2.161912793456752,0.5738930329424269,36.8
33,730.2196490764618,15.3,125.46676850863736,1610.0,0.0,54.45112259922765,0.05,0.79522705078125,12.430984497070312,0.025047278,0.1808711,10.800931867969009,1.5,40000,17.373257875442505,0.829854811353666,0.5084656965512676,42.8
34,734.5907311439514,3.8,28.2588039378881,270.0,0.0,53.721622522004175,0.05,0.7955076694488525,12.508852243423462,0.024898944,0.07950956,10.100838681172108,0.5,40000,17.923008918762207,3.0266812625748147,0.5456316567673523,71.6
35,725.4643979072571,23.45,154.85992864521148,1620.0,0.0,53.51330642375581,0.05,0.8000595569610596,12.451980113983154,0.025017472,0.18332197,11.4357548130549,2.0,40000,18.142362594604492,0.9113590071210267,0.5272252373454426,138.0
36,727.7165513038635,4.55,30.770074748040503,310.0,0.0,58.66465563926964,0.05,0.793609619140625,12.38855242729187,0.025056116,0.074074484,10.74717933174941,0.5,40000,18.06540036201477,3.858604020486298,0.5274895642137978,39.2
37,729.2619676589966,22.75,106.7189650437072,800.0,0.0,56.772184067863314,0.05,0.8035168647766113,12.461559772491455,0.02487142,0.13988087,11.947461398574468,3.0,40000,16.789072513580322,0.8555772413345765,0.5088199739311651,19.6
38,724.8938586711884,36.75,153.90886101846118,1450.0,0.0,53.86743378645928,0.05,0.7977683544158936,12.446725606918335,0.024943082,0.14172284,14.427715258717022,5.5,40000,16.226487636566162,0.6929323614690269,0.4416018549057507,47.6
39,726.082567691803,28.05,163.13092134846787,1800.0,0.0,50.7086395113826,0.05,0.7983973026275635,12.44621467590332,0.024822839,0.19833857,15.78994373284532,2.5,40000,16.838491201400757,0.8621065910419746,0.2665767840231941,23.2
40,728.3428020477295,30.4,128.63840795034739,1310.0,0.0,55.01918178626384,0.05,0.7981359958648682,12.470532894134521,0.024984503,0.0921786,17.25094935956079,4.5,40000,17.453537940979004,1.0470684882985417,0.45803884014157076,26.0
41,727.9115915298462,18.9,95.72246340332035,790.0,0.0,53.568858565131386,0.05,0.7997360229492188,12.447113513946533,0.024937235,0.124581814,17.41585442360471,3.0,40000,17.726380586624146,0.8389553912981514,0.4686184408427055,40.0
42,726.0534236431122,31.95,158.60547752205784,1310.0,0.0,53.99154389960712,0.05,0.7991056442260742,12.448500633239746,0.024960937,0.1261619,18.86926898124424,3.0,40000,17.935089111328125,0.6803084881063177,0.344180016834556,80.4
43,729.9047017097473,74.3,292.99063124953335,2110.0,0.0,54.713906766238004,0.05,0.7959563732147217,12.440547466278076,0.025012076,0.110629775,24.412342083119817,6.0,40000,17.979340076446533,0.621053392964476,0.3252176315977139,82.8
44,732.2722923755646,25.1,147.60077913073494,1530.0,0.0,56.90941785513076,0.05,0.7986736297607422,12.474609375,0.025012009,0.08058519,24.481107874807837,2.0,40000,18.254029273986816,1.11330120901274,0.5077076159466279,126.4
45,727.2434997558594,46.0,195.65275362232958,1350.0,0.0,56.52305114713646,0.05,0.7960631847381592,12.474672555923462,0.024894468,0.10802138,26.632997087327055,6.0,40000,18.00506353378296,0.7292204997544997,0.40415190690591274,34.4
46,727.1111390590668,69.8,320.4527422257453,3030.0,0.0,54.00213404877094,0.05,0.7995305061340332,12.468923807144165,0.025030145,0.12271333,30.94969737859435,6.0,40000,17.916141510009766,0.7471160558387302,0.3774834202034162,75.2
47,732.3951642513275,45.65,187.17793005586955,1310.0,0.0,54.07359829645957,0.05,0.7974758148193359,12.466617584228516,0.024996914,0.08730192,32.41972764073492,4.5,40000,18.051146745681763,1.04496940297188,0.4062425776257478,48.0
48,733.2967159748077,53.55,207.09876267133998,1910.0,0.0,55.02390237205897,0.05,0.7974271774291992,12.445621252059937,0.02501145,0.10559143,34.53275487666143,8.0,40000,18.029613256454468,0.5898045245499673,0.31311575598978625,40.4
49,727.603387594223,51.5,222.453927814278,1530.0,0.0,53.0234954008971,0.05,0.7935905456542969,12.423412799835205,0.02497162,0.13147752,36.22947938899529,5.5,40000,18.175322771072388,0.669699040418989,0.36611335198548234,79.6
50,732.1070506572723,65.4,259.88620586710636,1920.0,0.0,54.31515617095911,0.05,0.7944483757019043,12.451414585113525,0.025090957,0.10908342,39.14653145009576,7.0,40000,16.53566551208496,0.5407230034219477,0.3135518446907822,61.2
51,730.2135562896729,55.85,212.55888007796804,1760.0,0.0,56.45188949978672,0.05,0.7989554405212402,12.479326009750366,0.024945889,0.09947036,40.816878305086185,7.5,40000,15.984081745147705,0.6020523329313744,0.3469617745749387,0.0
52,727.9284307956696,64.3,238.0136760776574,1530.0,0.0,55.74711203826525,0.05,0.802586555480957,12.468788862228394,0.02487703,0.10357759,43.165190474577564,6.0,40000,17.20158314704895,0.5873775116970957,0.35141471450702083,62.8
53,730.6891915798187,83.2,328.68337347666375,2540.0,0.0,56.181464135962955,0.05,0.7973990440368652,12.616075277328491,0.0249789,0.09671653,47.16867142711981,6.5,40000,17.567405700683594,0.44879831407663645,0.20968642738586982,35.6
54,733.08704662323,79.15,313.9805368171728,2460.0,0.0,55.17032356974183,0.05,0.7962906360626221,12.568641185760498,0.02513754,0.10011578,50.36680428440783,7.0,40000,17.65123724937439,0.5826041587607474,0.33994623750158437,116.0
55,735.220960855484,83.45,273.94451536761966,1880.0,0.0,56.27803192505131,0.05,0.7941052913665771,12.388838291168213,0.024854464,0.089329295,53.675123855967044,8.5,40000,17.427366256713867,0.6067797949262809,0.38040914525924024,272.0
56,730.9725406169891,100.75,356.93127839963813,2930.0,0.0,55.26136314552667,0.05,0.7982685565948486,12.484664916992188,0.025165295,0.112479836,58.38261147037034,9.0,40000,17.969040870666504,0.48166792180330115,0.2147057752100883,118.0
57,731.6727030277252,120.45,372.87169039764865,2170.0,0.0,55.820411902707924,0.05,0.7945096492767334,12.52308201789856,0.024821281,0.0956109,64.58935032333332,11.0,40000,17.632869958877563,0.5375846405001421,0.304447206107704,170.0
58,734.9331066608429,153.35,405.2348424062275,2430.0,0.0,55.583876283231966,0.05,0.7949457168579102,12.458252668380737,0.02491027,0.098816514,73.465415291,13.0,40000,17.613434314727783,0.4086399764363028,0.22939165450350865,59.2
59,733.265971660614,151.6,418.84775276942815,2210.0,0.0,56.06128470915239,0.05,0.8962574005126953,12.438815832138062,0.025016071,0.093813375,81.2788737619,12.0,40000,17.440126657485962,0.5186764802028243,0.2836182956463322,161.6
60,730.7566115856171,148.3,408.4043462060609,2490.0,0.0,55.65367660156043,0.05,0.7943556308746338,12.42678165435791,0.024979122,0.08854836,87.98098638571,12.5,40000,16.97545599937439,0.39938129668249167,0.23745481367126234,138.8
61,729.0900464057922,131.6,379.78999460228016,2200.0,0.0,56.0166452559459,0.05,0.7944045066833496,12.486446142196655,0.024907256,0.09719347,92.342887747139,13.0,40000,17.183912992477417,0.508511754138901,0.320933800103212,138.8
62,728.6414868831635,203.55,480.65153437807726,3190.0,0.0,55.12851164251702,0.05,0.7959129810333252,12.494991302490234,0.025105145,0.0971647,103.4635989724251,17.0,40000,17.7621853351593,0.4206483316784021,0.2083417975281355,320.0
