iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
0,630.4498369693756,761.75,1159.0133465581835,4350,0,84.72435108288335,0.05,0.3781452178955078,4.980480670928955,0.024890209,0.061520167,761.75,29.0,39933,32.23460054397583,0.9999036755397757,0.5907459567826218,1558.0
1,511.4181625843048,834.75,1217.6431897317045,4400,0,84.05411951344223,0.05,0.39740872383117676,4.970020294189453,0.024971476,0.061285507,769.0500000000001,31.75,39888,45.31490397453308,0.5581112489256437,0.4862045394398774,1340.0
2,511.510915517807,876.125,1202.0706029077494,4300,0,85.03900763082198,0.05,0.38540005683898926,5.2432591915130615,0.025096362,0.060067225,779.7575000000002,32.75,39910,46.352179765701294,0.5613277464760189,0.48518531259427045,1528.0
3,509.51361656188965,936.125,1175.356854055397,4300,0,85.00915884902011,0.05,0.3546607494354248,5.070538282394409,0.024934646,0.0600921,795.3942500000003,38.0,39860,48.981547355651855,0.5465914346734324,0.47871315883395926,1716.0
4,508.7760810852051,1031.875,1313.9835365692372,4300,0,84.68098328667482,0.05,0.3377504348754883,4.912231206893921,0.02513215,0.060539816,819.0423250000002,38.0,39966,45.78279638290405,0.4395247279874263,0.3893893106990391,1804.0
5,512.6134777069092,968.125,1243.4489271276886,4300,0,82.80908224443992,0.05,0.27698516845703125,4.9076666831970215,0.025019525,0.06153901,833.9505925000002,38.0,39972,46.30934929847717,0.43558111041297765,0.39503193008510884,1698.0
6,494.0897922515869,972.75,1313.0384371753935,4350,0,86.99429339995747,0.05,0.3725564479827881,5.133506774902344,0.025123496,0.058511224,847.8305332500001,34.75,39976,54.25432896614075,0.4606737400530504,0.41812138696710327,1582.0
7,515.1824979782104,1245.625,1448.520662391462,4450,0,84.75126523797096,0.05,0.304227352142334,4.9196813106536865,0.02512656,0.05969979,887.6099799250002,41.75,39999,47.04808497428894,0.4161302726105573,0.3489732257219826,1946.0
8,511.32751059532166,1034.75,1349.0246244972698,4350,0,87.04057163893206,0.05,0.4045753479003906,5.179255723953247,0.025236817,0.057562757,902.3239819325001,37.5,39959,47.92903804779053,0.38099700082810595,0.34105410664513436,1912.0
9,509.9929926395416,1149.5,1384.7877996285206,4500,0,83.38493620599908,0.05,0.32885003089904785,5.077987432479858,0.025111906,0.06022524,927.0415837392502,41.25,39992,49.424355030059814,0.3364416179633571,0.3008337978446674,1932.0
