iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
0,582.5753149986267,-181.87668075741757,1.2566385215183655,-165.269251680222,-182.88579750929642,92.25809696901416,0.05,0.3440990447998047,5.646382093429565,0.025200116,0.05871484,-181.87668075741757,0.0,40000,9.142836332321167,0.9971956858657763,0.040574819883819745,-181.94897996613378
1,579.9982516765594,-181.8876280053632,0.9262371262006711,-170.580072351471,-181.99999999999972,94.8763053510838,0.05,0.34279680252075195,5.651799201965332,0.02471204,0.053471375,-181.87777548221214,0.0,40000,11.801985740661621,0.044002671124528034,0.0015950614243353158,-182.00000000000009
2,579.1838784217834,-181.87287213668276,1.7967872599654855,-156.53170379612854,-182.45124066539367,95.52696876043585,0.05,0.38414764404296875,5.734207630157471,0.025157321,0.052587338,-181.8772851476592,0.0,40000,12.777628421783447,0.001869963590699615,0.0005861132329255339,-182.00000000000009
3,579.5326070785522,-181.87636628117573,0.8238891389400655,-175.95360583338174,-183.02421335836644,85.52834135442401,0.05,0.3421659469604492,5.650774240493774,0.024724957,0.059715427,-181.87719326101086,0.0,40000,13.101827621459961,0.0006023117621212455,0.0002658998826317468,-182.00000000000009
4,578.2111039161682,-181.7801098871191,1.8719994387694,-161.11361844675568,-182.07026925511573,83.20001517177037,0.05,0.3494250774383545,5.4500205516815186,0.024945913,0.07060135,-181.8674849236217,0.0,40000,13.204763889312744,0.00046314904432256834,0.0003453083772819295,-182.00000000000009
5,568.9353268146515,-181.75668013013447,1.503764117393607,-170.46977120937206,-182.81306818413495,87.03062959932808,0.05,0.348752498626709,5.554333686828613,0.02521187,0.05921873,-181.85640444427298,0.0,40000,13.966564416885376,0.00035359700416239323,0.00021730715306816423,-182.01127451193747
6,579.8150064945221,-181.18585009650894,3.752662420239006,-144.9493067503568,-183.65801216898055,71.62116328303188,0.05,0.31867051124572754,5.302751302719116,0.025001775,0.08222166,-181.7893490094966,0.0,40000,14.001978635787964,0.0008814390882809082,0.0007208550309474307,-182.02156452839165
7,577.2108764648438,-181.20105154220474,4.665169474430855,-134.10483855750812,-185.33935839923384,69.78560601107532,0.05,0.33603453636169434,5.580041170120239,0.024800757,0.08682223,-181.73051926276742,0.0,40000,13.656235694885254,0.0013070197034342843,0.0017868502924350519,-181.999632028844
8,579.0815467834473,-128.83376850638092,585.6451080897546,7810.374377636283,-183.87339842799003,51.598621049495016,0.05,0.3536388874053955,5.605796575546265,0.024572613,0.1708246,-176.44084418712876,0.5,40000,14.15235185623169,0.9870827211306378,0.9453102285407925,-181.79418725628756
9,580.4680571556091,-167.42306188062247,194.60830636244378,2577.40998360376,-183.96743709554102,66.7345438831858,0.05,0.35302257537841797,5.536145210266113,0.024998484,0.109928384,-175.53906595647814,0.0,40000,14.046875476837158,0.7922231368434883,0.6733822484288311,-181.71287320902687
10,583.1849744319916,-178.61642935135066,10.078545965610886,-114.11193381954874,-184.1693159650917,70.82180937649277,0.05,0.3545653820037842,5.69127631187439,0.025157569,0.064112134,-175.8468022959654,0.0,40000,13.985110998153687,0.13167625639009745,0.006819139857922949,-181.1874935987629
11,572.8023281097412,-170.43791029662708,116.32826144757041,1465.225618070778,-184.40233188544514,54.0818945339318,0.05,0.3444693088531494,5.52300500869751,0.025175601,0.5313342,-175.3059130960316,0.0,40000,13.937233209609985,0.5359086344793758,0.5223286775168184,-179.51873400318584
12,581.0554649829865,-139.00375910239117,425.30823760394406,5692.473950951781,-184.07588495598634,54.013550206634186,0.05,0.3518960475921631,5.599680423736572,0.02524816,0.2780331,-171.67569769666756,0.5,40000,13.832551002502441,0.9518196004303737,0.8932790944464096,-148.76909511902375
13,581.7590963840485,-179.118779020759,8.050121114935573,-145.73092760397512,-183.87228230422153,68.78422968649237,0.05,0.36533355712890625,5.791170358657837,0.025163563,0.06463776,-172.4200058290767,0.0,40000,13.405099868774414,0.6196672392751108,0.016930443460552634,-180.48196835029722
14,582.733971118927,-165.49815003909475,196.28406838306609,2600.917991066096,-184.32398795059672,50.31070507430663,0.05,0.33733677864074707,5.593204975128174,0.025083963,0.2479912,-171.7278202500785,0.0,40000,13.640575885772705,0.7144029535546139,0.6780422042050689,-179.24271202362797
15,585.2043991088867,-149.18106507722803,304.78296273680576,3667.6736304464766,-184.3875333459744,57.528657837136876,0.05,0.35471391677856445,5.519410848617554,0.025122706,0.1716408,-169.47314473279346,0.5,40000,13.48892331123352,0.9114206728842879,0.8207590622129938,-179.0199070887128
16,582.1118726730347,-170.969941033591,83.47141718000863,689.7131354692325,-184.1623054933729,68.67228455895349,0.05,0.3618135452270508,5.764606714248657,0.02498809,0.0881822,-169.62282436287322,0.0,40000,13.286956310272217,0.528312280439098,0.33990384845101557,-178.86207237743926
17,576.5191705226898,-105.84323588715176,718.9315231884365,9624.726995329127,-184.06317313902343,42.61115886720317,0.05,0.3553781509399414,5.504486322402954,0.024040714,0.29402983,-163.24486551530106,0.5,40000,13.085711240768433,0.9688242385057307,0.8931266787554131,-112.97719359259004
18,583.6634457111359,-51.34966889327877,931.1460834275599,8717.48603971052,-183.94448448560118,50.83346604719462,0.05,0.3527662754058838,5.639227628707886,0.024812998,0.19606973,-152.05534585309883,1.5,40000,13.45570969581604,0.9259416180065398,0.8035078728300423,-178.3186528929907
19,589.3094067573547,-112.3070103165197,637.1941822542617,8440.683711540549,-184.50533122100657,53.57659731140166,0.05,0.3367946147918701,5.552410125732422,0.02497718,0.19820371,-148.0805122994409,0.5,40000,13.198854446411133,0.9116496955112904,0.8319572164271734,-177.1244653555412
20,582.8837900161743,-164.09655022590218,184.10270452095602,2424.055604618422,-184.00286244019074,56.92558430512341,0.05,0.3493349552154541,5.673575401306152,0.02498568,0.0876442,-149.68211609208703,0.0,40000,13.564046144485474,1.148606183966647,0.5997357458135599,-175.15111416562146
21,586.1520516872406,-154.34021860764972,264.7312613956924,3374.0168975570987,-184.47851097812,64.64995538588666,0.05,0.35277819633483887,5.770102500915527,0.025192924,0.2972841,-150.1479263436433,0.5,40000,13.610019445419312,0.8244838397670696,0.7954501060264342,-175.57612504815484
22,587.1706445217133,-171.40512069450952,64.9204764803461,681.6467514325703,-184.45377740535312,59.83569369571894,0.05,0.38643717765808105,6.00862193107605,0.024810892,0.088144526,-152.27364577872993,0.0,40000,13.847256422042847,0.3315737913601766,0.21936678090969688,-177.34607157677274
23,540.776043176651,33.06434815221473,1175.8399040785448,11540.83294929137,-184.26605687829638,53.925717390921,0.05,0.32602882385253906,5.037817478179932,0.024747256,0.1645703,-133.73984638563547,2.5,40000,12.782068014144897,0.9441954479841392,0.797439767842672,-175.22709485290198
24,485.70041942596436,-17.683845957543227,944.4846072134452,9019.727924161116,-184.04153714438374,59.824524619874055,0.05,0.3226132392883301,5.130028247833252,0.025116578,0.11699921,-122.13424634282626,2.0,40000,12.285768985748291,0.8561556265714415,0.7873590196031441,-176.70042220483475
25,480.4403841495514,-135.96160228447562,339.62356519738745,3878.7800853585804,-184.07884773735304,69.0797203427092,0.05,0.31405162811279297,5.099319219589233,0.024969483,0.09363367,-123.5169819369912,0.5,40000,12.724384069442749,1.0217457825744505,0.8167150126555635,-174.9705409436239
26,481.9196834564209,-79.90306633928358,659.5161135159392,7306.286297625518,-184.3226556301463,58.30646230089068,0.05,0.31540775299072266,5.090141296386719,0.025169939,0.17410378,-119.15559037722043,1.0,40000,12.626773595809937,0.8787755078513474,0.7664353414558807,-175.4727784679115
27,482.53556418418884,-74.67466395900914,703.917779185785,7810.056516709833,-183.71663272876322,57.17616439310605,0.05,0.3040449619293213,4.99071741104126,0.025050586,0.12178443,-114.7074977353993,1.0,40000,12.426138401031494,0.8506881413264428,0.81138949630623,-170.1141015256601
28,477.1432201862335,22.526006188441542,1287.7542271953723,12145.565175647751,-184.35279741597668,55.842330970643,0.05,0.3072197437286377,4.696777105331421,0.025009314,0.17275783,-100.98414734301522,1.5,40000,12.288984298706055,0.793902904165647,0.7105421976630497,-170.87803574092942
29,478.279700756073,-77.253030762561,656.2724994417006,6928.37016984188,-184.20254894468042,58.09653379100066,0.05,0.304823637008667,4.915342569351196,0.024996158,0.13830955,-98.6110356849698,1.0,40000,12.334938764572144,0.8812997521688779,0.78663967536817,787.3167642425836
30,477.7912292480469,162.1291205849824,1643.5713067762397,12749.816133260107,-184.33867658926277,63.364821976569885,0.05,0.2770569324493408,4.533164739608765,0.024782443,0.113358214,-72.53702005797459,4.0,40000,12.659150123596191,0.7588241385913423,0.6811249213526177,-167.624128078193
31,480.26206517219543,508.44850875791866,2298.6285796155016,13254.091901722883,-184.41538163547023,60.66406277909174,0.05,0.3018310070037842,4.926265716552734,0.02486593,0.10220971,-14.438467176385267,8.5,40000,12.419438123703003,0.7416066113158621,0.6656628746585269,195.6425335548955
32,475.89193844795227,471.70915643780756,2265.583890284091,11111.196237444388,-184.28749797587807,64.21393711918806,0.05,0.3057396411895752,4.898733615875244,0.025149737,0.085985795,34.17629518503402,6.0,40000,12.604995727539062,0.6909538572951824,0.6574614162958984,504.22105533235253
33,478.258553981781,363.236731088013,2228.647987027711,12926.448622252461,-184.69846810662605,63.34264100135085,0.05,0.30154967308044434,4.9089508056640625,0.02505574,0.09464026,67.08233877533192,5.0,40000,12.87408185005188,0.6885592182505131,0.6355736811638173,755.8282176369746
34,480.4120240211487,567.5980438927254,2567.470042457569,12952.14483690157,-184.13227949520984,65.13987412066956,0.05,0.3070964813232422,4.933004140853882,0.025045624,0.092776425,117.13390928707128,7.0,40000,12.69338321685791,0.6351940234951116,0.6010342830012448,1115.5005213879774
35,480.6622769832611,685.7600886595818,2653.1075376478398,13355.016120226412,-184.54959738975694,64.68019971970735,0.05,0.3055751323699951,4.888183832168579,0.02507952,0.089387,173.99652722432234,9.5,40000,12.303283929824829,0.6348118408877084,0.6025968275031293,1804.6918979732675
36,478.32788348197937,1125.6221257434993,3253.7751638640107,13455.59090925585,-184.26522300759294,66.1925348906879,0.05,0.3014976978302002,4.699954509735107,0.025198787,0.08391973,269.15908707624004,13.0,40000,12.793809652328491,0.5647132612137826,0.5175851803920267,1867.6152370401985
37,484.2691903114319,535.6331241890198,2565.301135685811,12346.589388958482,-184.0489918502563,65.18615326044878,0.05,0.30149340629577637,4.821013927459717,0.025219738,0.085714675,295.80649078751804,7.5,40000,12.751089572906494,0.7282497097962866,0.5893518425247154,3056.52851638777
38,482.30749106407166,1066.6598002878316,3403.6531495384547,13657.62521960967,-184.41248271437343,65.3984858727408,0.05,0.2994265556335449,4.799916744232178,0.025000202,0.09175614,372.89182173754944,13.0,40000,12.565138101577759,0.5631170043559476,0.5109659716710013,4099.733804896632
39,482.7894163131714,854.699098868503,3007.400735014965,13556.890765182157,-184.35499813333922,64.85505253472203,0.05,0.3009672164916992,4.777264595031738,0.02511937,0.08602414,421.07254945064483,10.5,40000,12.444292306900024,0.5483933095460468,0.5176609416857282,4177.879668927565
40,480.05250906944275,1496.7375995820405,3789.1619107897513,13153.071037462836,-184.90688476438106,64.80144452107808,0.05,0.30059242248535156,4.858333587646484,0.024844185,0.08596935,528.6390544637844,15.5,40000,12.608176231384277,0.5193437706555663,0.4940147501619536,4740.479116349058
41,484.57587480545044,1109.1730547260763,3360.4813984959046,12951.843942255906,-184.74275434916487,65.10109730366756,0.05,0.298900842666626,4.848963737487793,0.024937987,0.08557981,586.6924544900136,12.0,40000,12.708117485046387,0.5620880956925156,0.5170142070877719,4332.9520207376845
42,482.14787220954895,1523.7057559415368,3683.9390601865643,13556.435732165415,-184.50849952698425,62.938026160266105,0.05,0.29953908920288086,4.817498207092285,0.024951879,0.09031808,680.393784635166,17.0,40000,12.709071636199951,0.5154854029300147,0.4654322301609176,4060.832686902092
43,480.8481149673462,2284.8101491388834,4452.5949438536345,14564.934367026415,-184.81982398378398,66.43538154740264,0.05,0.29471516609191895,4.866010427474976,0.024946451,0.08244249,840.8354210855377,23.0,40000,12.872008323669434,0.4322257495343824,0.3963397674745833,3688.258910162589
44,481.7681565284729,2033.1512782134168,4449.96222443429,14362.992142080648,-184.31577159659128,67.73479092888114,0.05,0.30123090744018555,4.780797481536865,0.024992667,0.07881389,960.0670067983257,20.0,40000,12.565490484237671,0.4269987123095497,0.3952908926150947,3854.566426186192
45,483.43062257766724,2479.857112466236,4626.760100262662,14867.193323393118,-185.5516136810796,66.3363273891837,0.05,0.2964191436767578,4.744654178619385,0.025006494,0.08404644,1112.0460173651168,24.5,40000,12.71487832069397,0.4202392934488277,0.39137663811748563,6272.215805092975
